"","logFC","logCPM","F","PValue","FDR","all_gene_names$gene_name[match(rownames(TT$table), all_gene_names$sheep_ID)]"
"ENSOARG00000012231",-0.396600088227807,3.4066788770067,3.14805783372614,0.0844187686188659,0.425470757179925,"FPGT"
"ENSOARG00000007537",-0.220782763989726,4.64858715538695,3.14800969825539,0.084421047702441,0.425470757179925,"CENPU"
"ENSOARG00000027044",0.81476649135378,-0.657913607550281,3.14754915114784,0.0844428568580626,0.425501406116227,NA
"ENSOARG00000017438",0.198092372141072,5.06535210625856,3.14708013536635,0.0844650735676051,0.425534096889756,"SRP9"
"ENSOARG00000018720",-0.269058723953189,4.06446905399537,3.14531338498711,0.0845488215118993,0.425876711447202,"SNPH"
"ENSOARG00000006415",-0.312969677830765,2.56561230250963,3.14456332349177,0.0845844043887908,0.425976633718233,"SFR1"
"ENSOARG00000018934",0.252689436950113,2.92794455998451,3.14211752654655,0.0847005500756802,0.426482166712721,"ZNF786"
"ENSOARG00000006048",0.223109719291463,5.83999527631595,3.14073460973849,0.0847663013360798,0.426733813983309,"RELCH"
"ENSOARG00000020173",-1.83462119687387,-2.46924809603223,3.13981987010476,0.084809824538696,0.426801303605934,"SEMA5B"
"ENSOARG00000009655",0.251682182673413,4.43435977101663,3.13978972502963,0.084811259266116,0.426801303605934,"E2F3"
"ENSOARG00000013900",0.457409454888367,3.07658226708387,3.13848260665709,0.0848734966762657,0.427035071430108,"ZDHHC21"
"ENSOARG00000017671",-0.39789227027539,1.12066479197806,3.13449551003175,0.0850636571583722,0.427912268643102,"RAB26"
"ENSOARG00000018785",-0.263120641216374,5.20016557250481,3.13371468939551,0.085100953769604,0.427915614513416,NA
"ENSOARG00000018820",0.292260877634444,2.60423952540422,3.13367963297174,0.0851026287037796,0.427915614513416,"PER2"
"ENSOARG00000003540",-0.615022436916132,-0.544765139133962,3.13348824470713,0.085111773552772,0.427915614513416,NA
"ENSOARG00000002594",0.264017495067061,4.47998465079076,3.13270597867494,0.0851491630336429,0.428024053644031,"CHM"
"ENSOARG00000020458",0.185668590545129,7.81555254242232,3.12978749209148,0.0852888195033338,0.428646428170759,"EHD4"
"ENSOARG00000023835",-0.524599460997464,1.04384714935415,3.12874385839427,0.08533882246447,0.428818072613999,""
"ENSOARG00000001632",0.175166922630014,5.62149092682869,3.12794180057449,0.0853772733999492,0.428931616446096,"STIM1"
"ENSOARG00000007035",-1.67123645046435,-2.5342764905194,3.12733447942309,0.0854064015771534,0.428998289689623,"KLHL31"
"ENSOARG00000005673",-0.225205394903808,5.07657900318847,3.12661496816565,0.0854409250785533,0.429050303118802,"TK1"
"ENSOARG00000005522",0.22791307527955,5.96033446126767,3.12645766965599,0.0854484746508503,0.429050303118802,"SIPA1L3"
"ENSOARG00000010291",-0.19552448974395,4.69110609725812,3.12597867503814,0.0854714687196526,0.429086122609293,"DMWD"
"ENSOARG00000006557",0.653465365501819,-0.354050101648259,3.12532382566073,0.0855029159537351,0.42916435773884,"AKAP6"
"ENSOARG00000016520",0.238222195361324,9.07756593036938,3.12478523782606,0.0855287898369145,0.429214594740843,"BZW1"
"ENSOARG00000004892",-0.220125829580129,5.70180414967933,3.12418328896894,0.0855577180392326,0.429274160965867,"TSPAN4"
"ENSOARG00000015866",-0.361042354598944,1.53695537130727,3.12387799160604,0.0855723941039742,0.429274160965867,"BOLA-DQB"
"ENSOARG00000007545",0.262167735168683,5.37636974800412,3.12223235948424,0.0856515507804092,0.429583176254303,"EML4"
"ENSOARG00000011688",0.230473097366947,5.08507383146195,3.12124050137447,0.0856993000754563,0.429583176254303,"NOC4L"
"ENSOARG00000019020",0.166357370276796,7.83431575903948,3.12123283252486,0.0856996693803549,0.429583176254303,"NPTN"
"ENSOARG00000005090",-0.250303518706142,4.84639546439494,3.12101594223661,0.0857101147985569,0.429583176254303,NA
"ENSOARG00000003832",1.71100734428078,-2.42296986544456,3.12094799348651,0.0857133874998422,0.429583176254303,NA
"ENSOARG00000013641",-0.345918146245254,2.21204342650595,3.12020449731775,0.0857492066452271,0.429683096236335,"MRPL57"
"ENSOARG00000004336",3.52909386666181,-3.11870691789467,3.18677198982737,0.0858007501456378,0.429788023018881,NA
"ENSOARG00000010146",-0.217277330416375,4.86267432150093,3.11881406826747,0.0858162381234603,0.429788023018881,"R3HCC1"
"ENSOARG00000006249",0.505707552295238,2.31283663426182,3.1185621252018,0.085828390416851,0.429788023018881,"TBX3"
"ENSOARG00000008585",-0.22410700540662,3.93557623332468,3.11845223611592,0.0858336914456647,0.429788023018881,"ASF1A"
"ENSOARG00000009421",-0.237823456747204,3.46022325917814,3.1162571998702,0.085939656921312,0.430033819836692,"ENOSF1"
"ENSOARG00000009281",1.29679626445517,-1.86736379149241,3.11618803699803,0.0859429981573779,0.430033819836692,NA
"ENSOARG00000002012",3.13497675699326,-3.11885605960663,3.15099464990993,0.0859469417291699,0.430033819836692,""
"ENSOARG00000011554",0.3741476050648,5.83264938701509,3.115997488334,0.0859522042593175,0.430033819836692,"SLC30A1"
"ENSOARG00000012723",0.615604469965776,0.233478770950579,3.11550071614817,0.0859762103646641,0.430033819836692,"MSH4"
"ENSOARG00000000247",3.5390505492841,-3.02203100520909,3.16543063004662,0.0859781522694119,0.430033819836692,NA
"ENSOARG00000000212",-0.252399840071693,2.79187413944726,3.11237105186066,0.0861276226990302,0.43062538610155,"ZNF677"
"ENSOARG00000012075",0.343047771171076,1.83063914075563,3.11195323161304,0.0861478594650904,0.43062538610155,"CDON"
"ENSOARG00000003174",-0.174115006820822,6.31678675827827,3.11183655774079,0.0861535114215138,0.43062538610155,"PPIG"
"ENSOARG00000002686",-3.13032151115688,-3.19537409746526,3.14650318075429,0.086160095178816,0.43062538610155,NA
"ENSOARG00000016060",-0.212746214627977,4.02557127347999,3.11050101050903,0.0862182382527568,0.43083639041191,"TMEM129"
"ENSOARG00000012604",0.573863391306833,0.0145243198017708,3.1090162696004,0.0862902600584016,0.431102362888265,"CD300LB"
"ENSOARG00000017353",-0.190020132583752,6.11965960698556,3.10874501273445,0.0863034255113537,0.431102362888265,"GPS1"
"ENSOARG00000001883",0.167559735315984,6.70899055026268,3.10824184887677,0.0863278525673972,0.431102362888265,"NMD3"
"ENSOARG00000012524",0.18768137923406,6.14099752913712,3.10804896194082,0.0863372187008184,0.431102362888265,"UTP25"
"ENSOARG00000005885",-0.223462654754741,6.25739097511741,3.10745082072531,0.0863662703088162,0.431102362888265,"P3H3"
"ENSOARG00000005560",-0.278302684481307,5.5146949650718,3.10743428681592,0.0863670735142454,0.431102362888265,"UQCR10"
"ENSOARG00000005009",0.264311431723461,6.20306204657021,3.10664058636182,0.0864056408187565,0.431215312066157,"TMX3"
"ENSOARG00000009630",0.228297530091433,4.97902752388792,3.10418913100336,0.0865248840129914,0.431730765785221,"MLLT6"
"ENSOARG00000018368",-3.13025762383569,-3.09456466057233,3.13507081279089,0.0867053615018589,0.432551512091331,NA
"ENSOARG00000001010",-0.303204891468849,5.47016700284916,3.09862401652417,0.0867962705165185,0.432875772074864,"EXOC6"
"ENSOARG00000015366",1.64231329963284,-2.04560682429296,3.09849935717309,0.0868023605938545,0.432875772074864,NA
"ENSOARG00000014646",0.256437516619887,4.64194570938317,3.0968480376568,0.0868830792387857,0.433198456639533,"TBPL1"
"ENSOARG00000006529",-0.279843779193795,2.24388270623604,3.09555742658573,0.0869462249204323,0.433433419752603,NA
"ENSOARG00000013618",-0.290162471948588,5.74617261532832,3.09393686681011,0.0870255873000856,0.433749122847553,NA
"ENSOARG00000011534",-0.319588400622782,1.81804808097249,3.09349482084387,0.0870472494439137,0.433777175622701,"TADA2B"
"ENSOARG00000004418",-0.765294100148304,-0.905543685472412,3.09193858371089,0.087123560128949,0.434077494609316,NA
"ENSOARG00000017687",0.861600778875055,-0.89323207834781,3.09110001962418,0.0871647107216284,0.434190327493507,NA
"ENSOARG00000016686",-2.43205538712304,-3.07003816155125,3.12522079376688,0.087178304832732,0.434190327493507,"MOG"
"ENSOARG00000002344",-0.202520220815331,4.69384085021895,3.0897572185838,0.0872306512443167,0.434371072844422,"MECR"
"ENSOARG00000012402",-0.182264819699986,6.65870256717343,3.08898349952689,0.087268671581049,0.434480427116986,NA
"ENSOARG00000019336",-0.190510445609166,6.70157787713509,3.08805045783557,0.0873145458520472,0.43455710786625,NA
"ENSOARG00000017641",0.331634438521238,7.51559290573334,3.08793410804473,0.0873202682559196,0.43455710786625,"BMPR2"
"ENSOARG00000025805",-1.34185323502103,-1.88220524812934,3.08753725883403,0.0873397895780464,0.43455710786625,NA
"ENSOARG00000025249",-3.13024248202171,-3.06990135432602,3.10876552932815,0.0873483238181661,0.43455710786625,NA
"ENSOARG00000026525",3.13504578847168,-3.22189993178402,3.152333781039,0.0874180801894645,0.434824184858572,NA
"ENSOARG00000012928",0.187960867624827,11.2104240588717,3.0853730929489,0.0874463332515619,0.434884760990396,"HSPA5"
"ENSOARG00000022750",2.408355994761,-2.71025858939641,3.09492243193093,0.0874702460698929,0.434923734088381,"MIR155"
"ENSOARG00000003984",-0.23261340301825,6.57060786875055,3.08334311081456,0.0875464042304661,0.435216745759295,"CHMP2A"
"ENSOARG00000005991",-0.162268588268809,6.34956700682455,3.08304016603431,0.0875613494184905,0.435216745759295,"KLC1"
"ENSOARG00000011599",-0.38986038934447,1.17012434941359,3.08217665151645,0.0876039650155678,0.435348580002052,"JCHAIN"
"ENSOARG00000021119",0.165675703968537,5.39874254986427,3.08117666010864,0.0876533451723883,0.435513976178842,"JKAMP"
"ENSOARG00000005183",2.21429363866581,-1.89690702506299,3.08069861021228,0.087676962648331,0.435523607327664,"DLG2"
"ENSOARG00000017225",-0.246060783504577,3.49361130195798,3.08048576755173,0.0876874801919784,0.435523607327664,"MRPS25"
"ENSOARG00000010662",-0.173728683851946,7.05579507236029,3.07612771076619,0.0879031452979427,0.436507185988532,"ACADVL"
"ENSOARG00000018462",-0.227297292200236,4.03557157280206,3.07559298231652,0.0879296483528141,0.436507185988532,NA
"ENSOARG00000009422",0.594159751322174,0.371711327484729,3.07550689468538,0.087933916006413,0.436507185988532,"MEF2B"
"ENSOARG00000015666",0.197479285213991,4.15802500961051,3.07396872937634,0.088010207448916,0.43680575166446,NA
"ENSOARG00000023255",-3.14470409443274,-3.02237702838022,3.08288743689642,0.0880622592270392,0.436983925372032,"U6"
"ENSOARG00000020590",-0.349900330292641,2.31360858676007,3.07243779580332,0.0880862143819298,0.437022637793642,"FAM131A"
"ENSOARG00000007957",-0.28182567150454,3.49668644386546,3.07068531016779,0.0881733117571591,0.43735847061496,"CDC20B"
"ENSOARG00000007405",-3.11288403343636,-2.37708675316225,3.08037868868861,0.0881862370519926,0.43735847061496,"C4BPA"
"ENSOARG00000018897",0.266436481304405,4.00888774064606,3.06783120921427,0.0883153668089358,0.437918609539764,"IFT57"
"ENSOARG00000011626",-0.20190721138408,10.5177875778866,3.06640834120788,0.0883862826402578,0.438189937795407,"TUBB"
"ENSOARG00000003534",-0.177262532348384,5.05541030413333,3.06549318123757,0.0884319282352913,0.438318751206468,"VPS4A"
"ENSOARG00000018430",-0.294452865125124,3.68731959730751,3.06516799776594,0.0884481538752383,0.438318751206468,NA
"ENSOARG00000011462",-3.10864622659243,-2.88939807199057,3.08602962875142,0.0884616626802575,0.438318751206468,"AGXT2"
"ENSOARG00000005544",-0.410490202969599,2.35530111048037,3.06458861099038,0.088477071794874,0.438318751206468,"PPP1R14A"
"ENSOARG00000010326",0.187853496354924,6.66218835347613,3.06312065950676,0.0885503868791293,0.438601641638221,"DRG1"
"ENSOARG00000004800",-0.600566497425031,-0.141083101156925,3.06148536985497,0.088632140231728,0.438926216699463,"EEPD1"
"ENSOARG00000007168",-0.21691061380975,5.35698512088144,3.05982781793231,0.0887150935127937,0.439256614182855,"PYGB"
"ENSOARG00000022106",3.13491520629344,-3.02232822071332,3.07987551562962,0.0887657811887083,0.439347753890715,NA
"ENSOARG00000018022",-0.327326009896002,3.36058365483042,3.05881188252917,0.0887659799943316,0.439347753890715,NA
"ENSOARG00000020221",0.281757878825723,7.66464758980791,3.05717280650684,0.0888481480196293,0.43967400704647,"USP34"
"ENSOARG00000009988",-0.284723319186525,3.14768833618048,3.05676742605041,0.0888684832685105,0.439694211109416,"ANKRD13D"
"ENSOARG00000001269",0.521366895939993,0.781782626235157,3.05596668205749,0.0889086667276918,0.439812592731939,NA
"ENSOARG00000009020",-1.49549257552296,-2.20791625496817,3.05516068443716,0.0889491345466799,0.439868602637523,"FGF22"
"ENSOARG00000014129",1.81297747781627,-1.99781422277082,3.05478590224306,0.088967958829612,0.439868602637523,"AFM"
"ENSOARG00000009976",-0.18290080822139,5.06834885826315,3.05467031451062,0.0889737653923257,0.439868602637523,"GLE1"
"ENSOARG00000005347",0.305986627773751,6.92014175025404,3.05442671977661,0.0889860038023267,0.439868602637523,"BDP1"
"ENSOARG00000018102",-0.178842338721712,6.28478262087271,3.05412263882196,0.0890012837598064,0.439868602637523,"RACGAP1"
"ENSOARG00000006924",0.202534177191022,6.16579387855281,3.05302723684068,0.0890563518756156,0.44006037326811,"CELF1"
"ENSOARG00000010851",-0.218116775419899,5.55363293496781,3.05227200596166,0.0890943412963642,0.440155818065551,NA
"ENSOARG00000009694",0.192082153552302,4.50567272719401,3.05199645813331,0.0891082063851935,0.440155818065551,"TUBE1"
"ENSOARG00000026946",-0.639693388679902,-0.508833661425633,3.04834637417836,0.089292102389799,0.4409062626456,NA
"ENSOARG00000003954",-0.20222655661668,5.65542445401544,3.04833400800921,0.0892927261416147,0.4409062626456,"FAM189B"
"ENSOARG00000008064",1.1945125645685,-1.41258031721766,3.0462529655348,0.0893977644305959,0.441344364763748,"LEF1"
"ENSOARG00000014266",-0.23633893906218,6.36440893746716,3.04583082370805,0.0894190885876242,0.441369097363544,"TTC3"
"ENSOARG00000013056",-0.76709740485735,-1.15150214414156,3.04544051239945,0.0894388099630149,0.441385911116272,NA
"ENSOARG00000003508",0.2210493107527,6.34216156000051,3.04487006107321,0.089467642164003,0.44139053030906,"DHX36"
"ENSOARG00000013499",-0.194239895380418,4.75172530550079,3.04477641516546,0.0894723762924109,0.44139053030906,"ULK1"
"ENSOARG00000001343",-0.931982267810138,-1.13801243722514,3.04195962278477,0.0896149073465192,0.441909738641498,"DLX2"
"ENSOARG00000021881",3.14989071576747,-2.80612215895178,3.05162799447124,0.089621236497913,0.441909738641498,NA
"ENSOARG00000012003",-0.189786653722377,7.27973685610711,3.04172825904591,0.0896266258566533,0.441909738641498,"RUSC2"
"ENSOARG00000013424",-0.561436377732017,-0.0332008838901479,3.04107007833266,0.0896599719971891,0.441993601022587,"PLPP6"
"ENSOARG00000011170",1.90856990604512,-2.2468043017257,3.04040148068492,0.0896938602522025,0.442080104802894,NA
"ENSOARG00000001627",-0.528910042540481,-0.0603385627032423,3.03935403952383,0.0897469795011472,0.442261344885981,"HDAC11"
"ENSOARG00000000962",-0.636459627977713,0.319850413056913,3.03861202656105,0.0897846309679932,0.442268215899539,NA
"ENSOARG00000000300",-0.279362381401835,3.71647224097104,3.03848811334358,0.0897909203520224,0.442268215899539,NA
"ENSOARG00000004223",-3.13024224770642,-3.06951729421232,3.05917631212491,0.0897974166458256,0.442268215899539,"PTCRA"
"ENSOARG00000000817",-0.279841404333026,5.10244688452928,3.03775924405282,0.0898279251805148,0.442337948276965,"CALY"
"ENSOARG00000011800",0.239557758006158,5.60360254919567,3.0365325535916,0.0898902433868999,0.442564266531245,"CCNC"
"ENSOARG00000012733",-1.53360647478778,-2.13032805628356,3.03521969782854,0.0899569930703032,0.442812316325324,"VPREB3"
"ENSOARG00000009977",3.1347445423798,-2.72857301381911,3.05517842015759,0.0899982335507828,0.442934729940491,"ADAM7"
"ENSOARG00000014822",3.15397980882027,-2.63638496736072,3.05373388181749,0.0900709190923496,0.443211830688328,"IKZF1"
"ENSOARG00000001483",-0.448217573756651,0.260297662366521,3.03231263399382,0.0901049966532284,0.443280099932555,"LETM2"
"ENSOARG00000016944",3.15582995319586,-2.95423751889586,3.04180502494832,0.0901175630083925,0.443280099932555,"CT83"
"ENSOARG00000005900",-0.232169188527684,5.29126227773581,3.03163662643674,0.0901394527679613,0.443307172365829,"GMNN"
"ENSOARG00000018580",0.238886868869435,4.67346778854977,3.03012549857532,0.0902165288268152,0.443465306980797,"AASS"
"ENSOARG00000012497",-0.302359896242925,2.39550282107609,3.03010195604466,0.0902177302178987,0.443465306980797,"PGPEP1"
"ENSOARG00000020567",0.255178622800134,7.32205126252984,3.03004214503367,0.0902207824950953,0.443465306980797,"AGFG1"
"ENSOARG00000005391",-0.294687639439815,2.64281823386471,3.02797159221668,0.0903265189816756,0.443904385927385,"ZNF527"
"ENSOARG00000015621",-0.198263582005808,6.16543822078981,3.02711608538881,0.0903702478467004,0.444038627904946,"RFTN2"
"ENSOARG00000019897",0.219206665801942,3.39395601696694,3.02673344799772,0.0903898139356773,0.444054117707611,"APLF"
"ENSOARG00000014933",2.11805961137327,-2.23479672941816,3.02554423448135,0.0904506547065328,0.444193099072725,"HAS1"
"ENSOARG00000012911",0.211201767567344,5.43854566681227,3.02528954240883,0.0904636908995259,0.444193099072725,"RNGTT"
"ENSOARG00000009446",0.190310078456903,6.46310392447378,3.02521785223287,0.0904673606819958,0.444193099072725,"PPP4R2"
"ENSOARG00000003083",0.254121136106785,3.84723475634119,3.02414424948299,0.090522337974002,0.444336131241198,""
"ENSOARG00000009092",3.13499300542083,-3.14359054812251,3.05712491536103,0.0905293396688653,0.444336131241198,""
"ENSOARG00000006822",-0.572748688693469,-0.0395829737427736,3.02273194886469,0.09059471689903,0.444500869900259,"PLXNB3"
"ENSOARG00000001139",0.292282178776053,2.82546149013602,3.0222382648683,0.0906200331124166,0.444500869900259,"GID4"
"ENSOARG00000001240",-0.202846863798797,5.08990230196608,3.022201343479,0.0906219267699278,0.444500869900259,"PEF1"
"ENSOARG00000026470",3.1141674138081,-2.93247997159025,3.05488898352174,0.0906418320721629,0.444500869900259,NA
"ENSOARG00000015609",-0.353847362771709,2.83524408359972,3.02133601387425,0.0906663213856212,0.444500869900259,NA
"ENSOARG00000019717",1.45324691314499,-2.23450627297096,3.02096025437067,0.0906856068951117,0.444500869900259,"ADAMTS20"
"ENSOARG00000018502",-0.283888797324249,2.63776029655735,3.02088603218446,0.0906894168286323,0.444500869900259,"ZNF653"
"ENSOARG00000007945",0.83016603081079,-1.21488022438902,3.02079003618095,0.0906943447124059,0.444500869900259,"GALNT5"
"ENSOARG00000015155",3.11700979288584,-2.86775861365723,3.02783202377592,0.0908289518987588,0.444964797899654,"DGAT2L6"
"ENSOARG00000008714",3.0980404904709,-2.67331605234804,3.03872034863525,0.090830322740085,0.444964797899654,NA
"ENSOARG00000019640",0.258130112245228,4.05423255256385,3.01792070778875,0.0908417793836886,0.444964797899654,"LCLAT1"
"ENSOARG00000014778",-0.234946004513233,3.21359353237843,3.01766771247887,0.0908547920306678,0.444964797899654,"LYN"
"ENSOARG00000007776",-0.223879768311279,5.67465895220434,3.01730881869815,0.0908732551104889,0.444974668553695,"OSTC"
"ENSOARG00000006427",0.243885998633791,4.60464313502434,3.01543447103744,0.0909697487699763,0.445366555053011,"PLXNA4"
"ENSOARG00000015994",0.898860489256004,0.284239903487859,3.01486002691792,0.0909993450258692,0.445430845002689,NA
"ENSOARG00000007247",-0.374347562355537,4.16547526571159,3.01406171322903,0.0910404934680723,0.445551648025548,"TMEM106B"
"ENSOARG00000009792",0.267695078324186,3.984105388625,3.01304852457344,0.091092747762825,0.445697008290445,NA
"ENSOARG00000026739",0.924103204900273,-1.27404105914337,3.01274875937935,0.0911082143829758,0.445697008290445,NA
"ENSOARG00000009197",-0.208727757839728,4.84178101980779,3.01252777247678,0.0911196182765746,0.445697008290445,"ACADSB"
"ENSOARG00000003657",-0.254493415174999,3.15733288467873,3.01190390795699,0.0911518211324442,0.445773927859209,"SURF2"
"ENSOARG00000007728",0.281298964195094,3.85469357629972,3.00979347848021,0.0912608534436809,0.446156455230373,"NEMP1"
"ENSOARG00000016786",0.618089989249401,-0.190822292280729,3.00954908637618,0.0912734891352907,0.446156455230373,"KRT8"
"ENSOARG00000021171",-0.191328142587755,6.33864286548396,3.00913769280658,0.0912947636940839,0.446156455230373,"VTI1B"
"ENSOARG00000017012",0.187676040066727,5.75374403330895,3.00911368052039,0.0912960056241349,0.446156455230373,"GCLM"
"ENSOARG00000017096",-0.226591592022185,3.58679098615504,3.00678722202892,0.0914164221090031,0.446664237626326,"KLHL22"
"ENSOARG00000012755",1.81048447497419,-2.19452492196633,3.00562008531022,0.0914769002440371,0.446838037668468,"GDA"
"ENSOARG00000021017",-0.223338281098248,4.48122390261452,3.0052798054333,0.0914945412223159,0.446838037668468,"TUFT1"
"ENSOARG00000012523",-0.157970550211691,7.80348100897258,3.0051447786495,0.0915015424219454,0.446838037668468,"DCTN1"
"ENSOARG00000007312",-0.211057028021952,5.87307719451249,3.00140595904828,0.091695642759018,0.44770509279958,"SCPEP1"
"ENSOARG00000026707",-3.13030491426944,-3.16967720419022,3.03281387583335,0.0917610483616011,0.447943594798765,NA
"ENSOARG00000016785",-0.250524282373386,4.49428511148334,2.9982989840316,0.0918572952849751,0.448292868123686,"RPS19BP1"
"ENSOARG00000016418",-0.341901672656214,4.98403543753917,2.9981368949342,0.0918657374465038,0.448292868123686,""
"ENSOARG00000015671",-0.178937298748272,5.1943408667947,2.99715812133727,0.0919167340187483,0.448460833569561,"PPIL2"
"ENSOARG00000005281",-0.168353988362029,8.09432087575698,2.99680266266495,0.0919352622374062,0.448470354232021,"CAPNS1"
"ENSOARG00000009883",-0.249883355910091,3.0222417558244,2.99573024068408,0.0919911876433914,0.448593377478071,"ZSCAN29"
"ENSOARG00000006281",-0.280393163625414,4.57914988631326,2.99568314511097,0.0919936444979794,0.448593377478071,"BAD"
"ENSOARG00000020580",0.827887900286156,1.04029388464163,2.99429002990422,0.0920663533081314,0.448867025121317,"CHRD"
"ENSOARG00000018589",3.45934442080015,-3.07004997447748,3.02561768391309,0.0921292964155338,0.449092970310964,""
"ENSOARG00000008312",-0.187126310508826,4.42221760554538,2.99148424197694,0.0922129890674873,0.449404672198599,"JRKL"
"ENSOARG00000004656",-0.254437429018985,4.37499784897863,2.99114461107412,0.0922307567379026,0.449404672198599,NA
"ENSOARG00000000978",-0.229621569936529,5.14066565974241,2.99090919410685,0.0922430747659798,0.449404672198599,"ACAA1"
"ENSOARG00000024864",-1.08785361616501,-1.57640547332491,2.99003036833469,0.0922890751554905,0.449547828458163,NA
"ENSOARG00000013582",-0.27764058297888,3.24666408172751,2.98844702983528,0.0923720173821839,0.449829510869424,"UBE2D4"
"ENSOARG00000005554",0.223043719543779,5.63570563026288,2.98817163990616,0.0923864521250698,0.449829510869424,"C16orf72"
"ENSOARG00000010381",-0.239671328349307,4.18022876477454,2.98797455721029,0.0923967839100091,0.449829510869424,"PPIP5K1"
"ENSOARG00000017196",-0.168707249250842,6.43129440290623,2.98633612344608,0.0924827271400937,0.450166912567128,"PARD3"
"ENSOARG00000026811",3.15303201117233,-2.93207165785812,2.99452751653587,0.0925503477156398,0.450404152271581,NA
"ENSOARG00000011256",-0.224914954409717,3.63976444204414,2.98477379478995,0.0925647625722625,0.450404152271581,"ITFG2"
"ENSOARG00000010282",-0.227530344833929,3.43030575877442,2.98445501966488,0.092581511067683,0.450404639529778,"MED19"
"ENSOARG00000015635",0.949414030855509,-1.34455599412709,2.98317361007639,0.0926488711370256,0.450651305239319,"TMPRSS15"
"ENSOARG00000015085",2.20855207298746,-2.37751087696809,2.98135076519354,0.0927447885090324,0.451036762236808,"QRFPR"
"ENSOARG00000006159",-0.217347060504651,4.33056010390886,2.97996004335453,0.0928180433162354,0.451311887828439,"CAMK1"
"ENSOARG00000012318",-0.196166038638966,5.00435630941001,2.97927777367386,0.09285400509362,0.45140561613707,"HMG20B"
"ENSOARG00000004189",3.11325372145463,-3.16952013184198,2.99824513162476,0.0929141196810106,0.451608075166258,"MASP2"
"ENSOARG00000004810",0.356330428307919,2.03011705377686,2.97785523362877,0.0929290365362076,0.451608075166258,"SOCS6"
"ENSOARG00000025168",1.06339017073144,-1.50162908750991,2.97742229684108,0.0929518852738692,0.451620987538738,"CORT"
"ENSOARG00000015104",-0.20490155100878,6.01276765427513,2.97717233496257,0.0929650801952847,0.451620987538738,"PHF20"
"ENSOARG00000015008",-0.209509280131239,4.11741576240001,2.97495013251906,0.0930824784787713,0.452110120783605,"ZNF350"
"ENSOARG00000000734",0.893140023488029,-0.832344167901687,2.97421286476047,0.0931214651774724,0.452134613770361,""
"ENSOARG00000014948",0.242205281620735,4.60397444663096,2.97337701891327,0.0931656870407608,0.452134613770361,"SH3BP2"
"ENSOARG00000024707",-1.75528731112912,-1.79659362717922,2.97326579528715,0.0931715733100268,0.452134613770361,""
"ENSOARG00000009082",-0.795075478782826,-0.849166824862043,2.97307639497372,0.0931815978798222,0.452134613770361,"SLC13A3"
"ENSOARG00000018565",-0.177631562175222,5.3548192619892,2.97307278436906,0.0931817889935742,0.452134613770361,"HARS2"
"ENSOARG00000001545",-0.600586923083428,2.57886429289368,2.97295932022085,0.093187795016764,0.452134613770361,"PGF"
"ENSOARG00000024933",-0.690890944169045,1.77106015832153,2.97251506327548,0.0932113151864982,0.452167638704594,""
"ENSOARG00000019395",3.13772637193148,-3.09412675782369,3.00426302912028,0.0932320308136985,0.452174743631919,"ALX3"
"ENSOARG00000025521",-0.406141853068453,1.25237960870211,2.9718562412145,0.0932462073897566,0.452174743631919,NA
"ENSOARG00000020919",0.16850308020731,7.64834584511054,2.97066870637491,0.0933091383665228,0.452286824729457,"YBX3"
"ENSOARG00000000560",0.231421624943876,3.92290207267044,2.97044200542615,0.0933211573836519,0.452286824729457,NA
"ENSOARG00000019379",-0.253566468160237,4.88391733901328,2.97039701238343,0.0933235429907976,0.452286824729457,"BICD1"
"ENSOARG00000015434",-0.186097536490955,6.12367133867453,2.97014530538894,0.0933368901944783,0.452286824729457,"HNRNPA0"
"ENSOARG00000014706",0.174432139502869,6.21320656856013,2.96983720587336,0.093353230651915,0.452286824729457,"LSM14B"
"ENSOARG00000016272",-0.188873459408085,7.26503640494405,2.96952809491022,0.0933696280074671,0.452286824729457,"GNB2"
"ENSOARG00000020839",0.190890695600642,6.02366006857022,2.96864733560492,0.0934163673779504,0.452432223960449,"RNF111"
"ENSOARG00000019568",-0.315055487542926,1.61285732131805,2.96737341822549,0.0934840173920505,0.452678827013519,"AGO4"
"ENSOARG00000015560",0.281592613020001,3.67755529402214,2.96689427321604,0.0935094762260874,0.452721075486859,"ZNF280C"
"ENSOARG00000021900",-1.28747336167363,-1.64517557265037,2.9653194854141,0.09359320612971,0.453045374598886,NA
"ENSOARG00000024331",0.28639375798794,2.74732517431273,2.96396536550752,0.0936652712252012,0.453313103350017,"SNORD12B"
"ENSOARG00000002512",-0.23611380710343,4.0435165894248,2.962511423384,0.0937427187314696,0.453606780998243,"COMMD4"
"ENSOARG00000001880",-0.17372694236837,5.17750766835957,2.96110582631644,0.0938176599739674,0.45388822835045,NA
"ENSOARG00000013472",0.906190965426198,-0.920892337562828,2.95755657913509,0.0940071948597658,0.454708627043032,NA
"ENSOARG00000012109",0.190598092221732,6.6246637792279,2.95730119599952,0.0940208494004111,0.454708627043032,"POMP"
"ENSOARG00000010021",0.226016225217854,4.46630409417785,2.95611943927985,0.0940840635040516,0.454933021275891,"SUPT4H1"
"ENSOARG00000008120",-0.195196928494704,4.09601090851393,2.95377533110502,0.094209596188665,0.455458616027188,"FBXL19"
"ENSOARG00000006802",3.13220112045317,-3.19546957933771,2.98433687959342,0.0942745996712369,0.455691445328862,"PROP1"
