"","logFC","logCPM","F","PValue","FDR","all_gene_names$gene_name[match(rownames(TT$table), all_gene_names$sheep_ID)]"
"ENSOARG00000005646",-0.601270265355698,2.14171090786828,12.2734782389119,0.00124033619267642,0.00582004516886598,"GLYCTK"
"ENSOARG00000009199",0.469361029407838,5.61423858329964,12.2733046759824,0.00124042213512535,0.00582004516886598,"RBM43"
"ENSOARG00000000397",1.83058496320386,-1.1884430842805,12.2699229918664,0.00124209789428314,0.00582689724847167,"TSGA10IP"
"ENSOARG00000008341",-0.70555416255153,1.40641561409875,12.269048475495,0.00124253164368229,0.00582792147853342,NA
"ENSOARG00000018146",-0.415053087731415,3.86219580736596,12.2677912426222,0.0012431554980575,0.00582909565576114,"FICD"
"ENSOARG00000020329",0.333841575588944,7.15739669742456,12.2676755859048,0.00124321290506919,0.00582909565576114,NA
"ENSOARG00000004677",-0.480314818560539,4.13896311267345,12.2667147008806,0.0012436899560246,0.00583032196678036,"SCN1B"
"ENSOARG00000018923",-0.636354164048018,5.74557717272198,12.2651485515235,0.00124446792009576,0.00583132036460562,"PAMR1"
"ENSOARG00000002299",-0.393203528397207,4.54475663772844,12.2651112822237,0.00124448643943301,0.00583132036460562,"SH2B1"
"ENSOARG00000010317",0.363034126360635,5.48009915916097,12.2648680950088,0.00124460728780616,0.00583132036460562,"MKKS"
"ENSOARG00000002975",-0.449892127315075,4.39576157792819,12.2645505553625,0.00124476510333398,0.00583132036460562,"HAUS1"
"ENSOARG00000014905",-1.34927503679727,-0.324910958201286,12.2640642343231,0.00124500684358074,0.00583144306548359,"FRAT2"
"ENSOARG00000004347",1.85908642294179,-0.405481047880838,12.2615318884442,0.0012462664281024,0.0058363323430643,"MSX2"
"ENSOARG00000015529",0.317625715573207,6.51783741987529,12.2597075518334,0.00124717468985963,0.00583957494971658,"MAPK1"
"ENSOARG00000005384",-0.537726416013692,5.80407440456336,12.2570661636095,0.00124849097554426,0.00584472657075175,NA
"ENSOARG00000021129",-0.702590565987611,1.72330829302283,12.2532340311356,0.00125040327335558,0.00585266611719065,"SIX1"
"ENSOARG00000003808",2.69696968698933,-1.72670232177807,12.2527290936872,0.00125065547771595,0.00585283398964318,"TRIM69"
"ENSOARG00000013033",-0.445704721258117,3.43195205537035,12.2514768951635,0.001251281154851,0.00585474928456225,"MFSD9"
"ENSOARG00000013578",-0.497541583488846,2.74919189693848,12.250931482816,0.00125155378123163,0.00585501227692212,"PURA"
"ENSOARG00000003955",-0.425264135994565,3.64793980590988,12.2421213772711,0.00125596630798657,0.00587463908994963,"GPATCH3"
"ENSOARG00000013326",0.744855740630644,7.9946797750423,12.2393697313522,0.00125734785376891,0.00588008450058153,"DNAJB4"
"ENSOARG00000016897",0.478171784134702,3.6293475447622,12.2385955559654,0.00125773684284761,0.00588083929818195,"TRPV2"
"ENSOARG00000000079",-0.774251936384901,2.03118923416276,12.2381833676164,0.00125794400157385,0.00588083929818195,NA
"ENSOARG00000019924",1.82285634454123,-1.05032721306728,12.2271424610779,0.00126350649632592,0.00590582321209425,"BCL2L15"
"ENSOARG00000011829",0.349642620779452,9.31262775411121,12.2231043485131,0.00126554745744932,0.00591434114939263,"EPRS"
"ENSOARG00000011971",0.483883777863443,4.44475316752328,12.2160223330618,0.00126913535362972,0.00593008425856623,"UBL3"
"ENSOARG00000005258",0.465241308396309,6.42550507544426,12.2105405874457,0.00127191994727613,0.00594206911649256,"MCCC2"
"ENSOARG00000008296",-1.0345228110498,1.7246236452693,12.2088925120023,0.00127275839951979,0.00594408576882452,"GABRQ"
"ENSOARG00000017435",0.500452205256944,4.80497766756933,12.2088283721447,0.00127279104231539,0.00594408576882452,"RRP8"
"ENSOARG00000017914",2.39427927903537,-1.6080653848319,12.1962769087821,0.00127919604629679,0.00597296683405475,"MCMDC2"
"ENSOARG00000017317",0.346216233509272,6.31671104447687,12.1936643505417,0.00128053353850378,0.00597787684530727,"CARM1"
"ENSOARG00000004704",-0.383203184762154,5.87523081380464,12.1933598625031,0.00128068951709178,0.00597787684530727,"LRIG3"
"ENSOARG00000004601",0.586327700958691,7.0423930789726,12.1925927566565,0.00128108256821745,0.00597867997249522,"JMJD1C"
"ENSOARG00000003651",-1.06580312990318,0.166623523577246,12.1878470593317,0.00128351703134379,0.0059890082383537,NA
"ENSOARG00000011421",-0.52222577076,2.76460392408169,12.1843084211591,0.00128533549556987,0.00599645913039269,"GEMIN7"
"ENSOARG00000016442",0.517269423016724,4.72952354539339,12.1825045958072,0.00128626351431098,0.0059984155867203,"USP31"
"ENSOARG00000009844",-0.410295013884885,4.05473596756119,12.182326258782,0.00128635530253028,0.0059984155867203,"RAD51AP1"
"ENSOARG00000012962",5.38784523292056,-2.84651910065751,12.4381661878278,0.00128642002048315,0.0059984155867203,NA
"ENSOARG00000012957",-0.675627477061116,2.12621735453625,12.1812011842151,0.00128693452738989,0.0059997805797012,NA
"ENSOARG00000021070",-0.590921217637611,3.23118238096166,12.1764352733098,0.00128939125112175,0.00600946595360755,"CDKN3"
"ENSOARG00000003089",5.47729576898887,-2.69016213646357,12.5881135731838,0.00128979459606676,0.00600946595360755,NA
"ENSOARG00000003756",-0.484132298302542,4.12025993594801,12.1753829398989,0.00128993437818839,0.00600946595360755,"ANKS3"
"ENSOARG00000005347",0.611910571134245,6.92014175025404,12.1752352891502,0.00129001060270035,0.00600946595360755,"BDP1"
"ENSOARG00000002046",0.475336292162841,7.75027143200211,12.1750182585708,0.0012901226531586,0.00600946595360755,"USP9X"
"ENSOARG00000009591",0.349716712124343,5.52532102617328,12.1742617474271,0.00129051331233115,0.00601025084382975,"DEDD"
"ENSOARG00000015720",-1.11244092816825,-0.210805292202346,12.1727298070972,0.00129130478529488,0.00601290183500305,"CLMN"
"ENSOARG00000001317",0.443084695917839,5.23958513925488,12.1659881663391,0.00129479397683694,0.00602742581810714,"LSM1"
"ENSOARG00000004909",-0.375661062791115,4.97797502980147,12.1658425006632,0.0012948694778901,0.00602742581810714,"RNASET2"
"ENSOARG00000001268",1.22597932484617,-0.0699237842912343,12.1559524808482,0.00130000661541718,0.00605029743222024,NA
"ENSOARG00000017855",-0.383223535323238,7.56659905341276,12.1553240407006,0.00130033377548716,0.00605077914723591,"CHD3"
"ENSOARG00000010325",-0.428704785694886,4.02709837048995,12.1529643744926,0.00130156297762616,0.00605545740269958,"LLGL2"
"ENSOARG00000005410",-0.743725276650977,2.44711300102057,12.1495943410268,0.00130332064581197,0.00606259228882342,"COLEC11"
"ENSOARG00000019206",-0.408262095090119,7.89854103451779,12.1485342233106,0.0013038740806514,0.00606412401202388,"PHLDB2"
"ENSOARG00000016929",-0.769561390289521,1.47701586391945,12.1462231652474,0.00130508143597751,0.00606869597265993,"ZBTB3"
"ENSOARG00000004162",0.43893071028349,4.50299589705767,12.1432775578982,0.0013066220199389,0.00607481562595409,"FAM222B"
"ENSOARG00000003588",-0.764038079824508,2.85225411638544,12.1427770812424,0.00130688396674456,0.00607498949077446,"THNSL1"
"ENSOARG00000019080",5.16518368241085,-2.7869988723664,12.3921759224496,0.00130942751602668,0.00608576739711147,"COL6A3"
"ENSOARG00000013044",0.335644279206782,7.60306357196769,12.136296931243,0.00131028069107084,0.00608868667403478,"TJP2"
"ENSOARG00000011526",0.332633182986322,6.87061784142185,12.1351514300625,0.00131088210876389,0.00609043526884739,"TMCO1"
"ENSOARG00000009022",-1.18075264359639,0.0548838840130978,12.1280286415719,0.00131462835206553,0.00610654908539331,NA
"ENSOARG00000010948",0.347748199135958,6.48990218967612,12.1276993486919,0.00131480181941362,0.00610654908539331,"DERL1"
"ENSOARG00000013380",-0.507120900970178,4.52766916649946,12.1264796916145,0.00131544453154613,0.00610848547141247,"RHBDD2"
"ENSOARG00000013036",-0.343771101018361,6.16804314175681,12.1257229267325,0.00131584348538279,0.00610928945487316,"CSNK1G2"
"ENSOARG00000004178",-0.435674432666858,3.2917081730677,12.1237957177249,0.00131686005919398,0.00611296019928514,NA
"ENSOARG00000005741",-0.500171152443499,3.4041689038235,12.1222332640226,0.00131768484323776,0.00611573953490381,"FAM117A"
"ENSOARG00000015457",-0.450175365980836,5.28532773370242,12.1207571712457,0.00131846454407769,0.00611830870934441,"ENPP2"
"ENSOARG00000000165",4.91393694295827,-2.46873340185475,12.2383748934043,0.0013189198249009,0.0061185134706257,NA
"ENSOARG00000020958",-0.32737139950468,5.71982345564844,12.1198178114087,0.00131896098767979,0.0061185134706257,"LEO1"
"ENSOARG00000005369",-0.425554050779323,5.87844926470438,12.119293954219,0.00131923792806005,0.00611874899806903,"ADI1"
"ENSOARG00000005518",-0.680301352685547,2.72519336280846,12.117859638513,0.0013199965045942,0.00612058741317769,"GPX7"
"ENSOARG00000003499",-0.521914641806572,4.36233939914781,12.1176890175433,0.00132008677296857,0.00612058741317769,"DNAJB9"
"ENSOARG00000019995",-0.555007815150169,2.24958968589784,12.1090057738929,0.00132468939324971,0.00614087505911199,"CNR1"
"ENSOARG00000019598",3.20983563957151,-2.34636485362798,12.0915772044365,0.00133397913549515,0.00618288016647005,"DBX2"
"ENSOARG00000003357",-0.500404464777997,3.41279418514666,12.0826448952071,0.00133876705424226,0.00620400888754198,"ZNF471"
"ENSOARG00000026374",-2.65376446223226,-1.24685968330006,12.0777675331295,0.00134138914304083,0.00621509537178057,NA
"ENSOARG00000024429",-0.807032581396551,1.35356466046872,12.0743541273472,0.00134322745237335,0.00622254717405969,"SNORA24"
"ENSOARG00000013797",0.675271447136125,4.66354439542374,12.0725807931152,0.00134418354935126,0.0062259102455314,"XIAP"
"ENSOARG00000006522",0.409994960507412,7.61882375869555,12.0715305136008,0.00134475015113966,0.00622746843357281,NA
"ENSOARG00000002378",-0.386915372060919,5.92520844900621,12.0676882711883,0.0013468251188406,0.00623601005735299,"SGCE"
"ENSOARG00000008772",-0.906476561736328,0.288191913977513,12.0665879201879,0.00134741998043479,0.0062376968088095,"ZNF704"
"ENSOARG00000005210",-0.885375165708901,0.582950564868766,12.0635962407194,0.00134903872793907,0.00624412211217512,"THAP8"
"ENSOARG00000008636",0.466770414059449,4.28822886744221,12.0628148357637,0.00134946187367656,0.00624501223579296,"C5orf34"
"ENSOARG00000012542",0.69433391373918,1.89479921877625,12.0615395400871,0.00135015277396825,0.00624714095210144,""
"ENSOARG00000012922",-0.414184034742725,4.33290702994812,12.0562223040077,0.00135303748125379,0.00625941792370724,"ACOX3"
"ENSOARG00000012513",0.338568062557199,7.36444117419703,12.0539114305287,0.00135429321973641,0.00626415605518017,"PSMD3"
"ENSOARG00000020939",-0.357448912819959,4.75869784305368,12.0498651404928,0.00135649497781653,0.00627326754356384,"BSDC1"
"ENSOARG00000012612",5.48569647664856,-2.67197520853711,12.4507993698518,0.00135838095053282,0.00628091578118525,"SLC44A5"
"ENSOARG00000019841",-0.460347761196444,4.02767746958601,12.0288195346498,0.00136800835788314,0.00632435032709681,"PHTF1"
"ENSOARG00000011758",0.426714569249315,5.14450759181532,12.0198539308126,0.00137294468927075,0.00634608672877684,"GRWD1"
"ENSOARG00000020853",-0.557486203149693,5.55866335113742,12.0193996685762,0.00137319530330045,0.00634616087042883,"CDKN1B"
"ENSOARG00000003731",0.324924822112475,6.57030608506527,12.0173883236467,0.00137430553638874,0.00634991569437064,"PSME3"
"ENSOARG00000018374",-0.527187009473454,4.99435505276085,12.0170774757377,0.00137447720508001,0.00634991569437064,NA
"ENSOARG00000005497",-0.377275172200776,5.87215833180926,12.0158318840944,0.00137516532370222,0.0063520100166365,"PIGT"
"ENSOARG00000012545",-0.390756075641917,4.384040992375,12.0120106163653,0.00137727864476777,0.00636068563597598,"MTIF3"
"ENSOARG00000001647",-0.394491497800129,4.46671114129705,12.0113858521211,0.00137762449404525,0.00636119697250386,"GLA"
"ENSOARG00000017157",-0.410823713900578,5.45430368510276,12.00481916792,0.00138126519197631,0.00637691953988516,"LBR"
"ENSOARG00000020064",2.35241063850747,-1.60109274100265,11.9936247478395,0.00138749521476623,0.00640458889955392,NA
"ENSOARG00000014981",0.47612343658597,5.47847450316204,11.9925885899095,0.00138807337666469,0.00640616464215057,"PPAN"
"ENSOARG00000009443",-1.66930420234309,-1.1972802993317,11.9909356170671,0.00138899624344815,0.00640933044008974,"SRCIN1"
"ENSOARG00000009641",-1.82737786686055,-0.561207322466473,11.9883416951763,0.00139044576505294,0.00641492491946493,"HDAC9"
"ENSOARG00000015636",-0.529450917018266,2.70984438919853,11.9804074583146,0.00139488953124479,0.00643432930576241,"UNKL"
"ENSOARG00000011427",3.43099176255437,-2.28927378921269,11.9759058766765,0.00139741746947467,0.00644489127500304,"ITGA7"
"ENSOARG00000013211",-0.367428282526043,6.33663084740325,11.9715448636289,0.00139987111753057,0.00645491480290609,"KANK1"
"ENSOARG00000023429",1.04002029676574,0.365983198075023,11.9711952596459,0.00140006801446932,0.00645491480290609,"SNORA70"
"ENSOARG00000011075",0.993962470343595,1.56337331055143,11.9698709585746,0.0014008141279683,0.00645725428830372,"SELE"
"ENSOARG00000008451",5.27815806713352,-2.49947349395719,12.2126270855574,0.00140355544883701,0.00646878860525324,"PRR15"
"ENSOARG00000011701",-0.831807900407844,1.06141546277693,11.9630759318205,0.00140464911709784,0.00647272648849686,"TMEM8B"
"ENSOARG00000020481",5.27674030578167,-2.34580563473213,12.0683660894364,0.00141042995643412,0.00649825818143199,"TPRG1"
"ENSOARG00000001595",-0.463653105817325,6.17739519044439,11.9452192181371,0.00141478046428693,0.00651719235157818,"TACC1"
"ENSOARG00000002038",-0.455288905698324,5.40720909127576,11.9434132671437,0.00141580942545383,0.00652082196054271,NA
"ENSOARG00000001482",0.508705956240078,3.44731848162698,11.9408894435906,0.00141724873671615,0.00652633996989255,"ZNF200"
"ENSOARG00000009635",0.446913996258626,6.73202844681536,11.9381029192329,0.0014188396720069,0.00653255420123802,"FAM91A1"
"ENSOARG00000016980",1.31289851494195,-0.331864715162433,11.9372196485063,0.00141934436217524,0.00653376593062598,"ZCWPW1"
"ENSOARG00000004774",-1.23650427464493,-0.539694564232404,11.936237637111,0.00141990569578724,0.00653523795403675,""
"ENSOARG00000014089",0.380603214414917,5.12792822971175,11.9356936486263,0.00142021675006628,0.00653555774048189,"MRPL15"
"ENSOARG00000017033",-0.330295804619403,6.96587837153065,11.9328245618495,0.00142185850259998,0.00654102762760683,NA
"ENSOARG00000020368",0.707795486732754,4.71458327360436,11.9325131124542,0.00142203684202618,0.00654102762760683,"YEATS4"
"ENSOARG00000004309",-0.424242974801666,3.54610452843832,11.9323491815801,0.00142213072024778,0.00654102762760683,"STOML1"
"ENSOARG00000001103",-5.37860512738149,-2.2772881098643,12.0457046597359,0.00142313051726176,0.00654451351589321,NA
"ENSOARG00000018036",-0.461446546005709,4.4147064515959,11.9217424351693,0.00142821891864128,0.00656679718302537,"ECI1"
"ENSOARG00000019925",5.2813649046586,-2.65407117163001,12.3152043878431,0.00142996693746276,0.00657371716671494,"HGD"
"ENSOARG00000019665",2.08517589621818,-1.49892748021288,11.9149446493874,0.00143213537681038,0.00658256719066057,"RPGRIP1"
"ENSOARG00000014163",0.374694627611891,6.51088444240684,11.9107360486419,0.00143456583458184,0.00659261832661407,"PSPC1"
"ENSOARG00000012142",-0.567869171378928,3.88967997486202,11.9093745211515,0.0014353530529444,0.0065951157429276,NA
"ENSOARG00000013343",0.318230139627013,8.63935030091713,11.9052415558161,0.00143774549881599,0.00660498670826418,"PIEZO1"
"ENSOARG00000017204",0.463873863279051,4.60383872025001,11.9023961937964,0.00143939505666162,0.00661144208199039,"ATG101"
"ENSOARG00000009999",0.528404212494784,6.27990293586298,11.900991355563,0.00144021023390323,0.0066140634303205,"JUN"
"ENSOARG00000019926",0.397887425375153,4.54476922055561,11.8992225217876,0.00144123732334688,0.00661765691544916,"INPP5B"
"ENSOARG00000000458",0.374697429075617,4.70931989470682,11.8968689197037,0.00144260517236823,0.0066228135641015,"SFMBT1"
"ENSOARG00000013379",-0.419605371101408,3.46787057446054,11.8940898178612,0.00144422208878398,0.00662911170511737,"ADCK2"
"ENSOARG00000011866",-0.408576689840334,4.50654931348533,11.8936076330941,0.00144450282619341,0.00662927556570592,"TMEM8A"
"ENSOARG00000015487",0.587111056198004,6.70215065201046,11.8923750125956,0.00144522074593427,0.00663144539696504,"ZBTB38"
"ENSOARG00000009325",-0.533240668689901,3.13823198042794,11.8903811649612,0.00144638283384549,0.00663565222771846,"UNC13D"
"ENSOARG00000008474",-0.529386688458635,3.38101948831689,11.8847536747257,0.00144966810885938,0.006649596645826,"ZNF367"
"ENSOARG00000009775",0.715179665020624,2.09340756436224,11.8827445895883,0.00145084291601385,0.00665385730629576,"SH3BGR"
"ENSOARG00000008737",0.74224275438565,3.3101931946037,11.8808545264027,0.00145194905017063,0.00665780162768073,"TMEM108"
"ENSOARG00000001785",-0.392302606605119,4.7645294690048,11.8796883255592,0.00145263200118586,0.00665980446705344,"TM2D2"
"ENSOARG00000004641",-0.396407339629252,4.65872164392844,11.8765441675104,0.00145447498783658,0.00666593359803006,"PFN2"
"ENSOARG00000002198",2.6911950124145,-1.40415145128019,11.8762962132088,0.00145462043507677,0.00666593359803006,"IL12A"
"ENSOARG00000013073",2.29794076763714,-1.87823530374981,11.8761468386999,0.00145470806397462,0.00666593359803006,"RIN3"
"ENSOARG00000004882",2.1233737824026,-1.7267590379272,11.8732906910498,0.00145638467218604,0.00667248618481304,""
"ENSOARG00000012364",2.82563271047154,-1.60806077400615,11.8726221654062,0.00145677740520065,0.00667315542165569,NA
"ENSOARG00000009373",-0.351059490603715,6.01237262608911,11.8674490334497,0.00145982023287814,0.00668596183854497,"SELENOS"
"ENSOARG00000014467",2.47381702533416,-1.66357571805706,11.8634781993172,0.0014621604583154,0.00669554655370087,"EOMES"
"ENSOARG00000002207",-0.409570462351532,5.13838053574647,11.8603989039636,0.00146397800005818,0.00670273494898867,"CLTB"
"ENSOARG00000006976",0.478361754438495,3.30709680226194,11.8567287104902,0.00146614745771019,0.00671153186478705,"TCEANC2"
"ENSOARG00000008926",5.48591741428214,-2.93131271051498,12.6244886848915,0.00146738921531437,0.0067160798225537,""
"ENSOARG00000006257",4.90660645254798,-1.91991861968588,12.091416391287,0.00147117937109341,0.00673228800838316,"MYBPC3"
"ENSOARG00000015519",-0.419515243503928,5.19734496742741,11.8476584516475,0.00147152358951607,0.00673245412183668,"NEK1"
"ENSOARG00000008185",-0.545920287591092,4.30596575895685,11.8473389007721,0.00147171337608273,0.00673245412183668,"PRIM1"
"ENSOARG00000009324",1.30972625317849,-0.186418150019117,11.8459595741029,0.00147253287996548,0.0067350641647652,"PROX1"
"ENSOARG00000014419",-0.414123002002188,4.04609923120063,11.8430020437943,0.00147429168432478,0.00674196876736354,"TMEM159"
"ENSOARG00000011793",-0.455715072545194,3.6301141014022,11.8354342470112,0.00147880233895282,0.00676145318202293,"POGK"
"ENSOARG00000019780",-0.413398826668892,4.72463911859611,11.8339150667755,0.00147970958858693,0.00676445812937323,"HDAC10"
"ENSOARG00000000967",0.566177800244143,4.0887778346918,11.8296037065777,0.00148228754612811,0.00677509837353436,NA
"ENSOARG00000004581",-0.711601714235639,1.50630689260861,11.8279553556631,0.00148327443228601,0.00677846393430163,"SDHAF3"
"ENSOARG00000001121",-0.341623868334461,5.15817333562797,11.8252735208617,0.00148488157120554,0.00678466239273681,NA
"ENSOARG00000022395",5.16899001332298,-2.51739265438625,11.9331716254636,0.00148803275618579,0.00679791256093385,NA
"ENSOARG00000012480",0.544801811588483,6.31077878926655,11.8146629817676,0.00149125832303661,0.0068114980029432,"EP400"
"ENSOARG00000017566",-0.738729636087272,1.43489847995352,11.8074363387929,0.00149561808890623,0.0068302585714499,NA
"ENSOARG00000012956",0.552907626796419,3.73861235980502,11.8059541181326,0.00149651397373759,0.00683319646337497,"MARK1"
"ENSOARG00000010597",0.468025670584577,2.93720427985748,11.8042802460994,0.00149752638322476,0.00683666533441827,NA
"ENSOARG00000020538",-0.38451458070309,3.71875425087041,11.8029509739434,0.00149833088724824,0.00683898400275874,"LRRC57"
"ENSOARG00000002622",0.3862539485708,5.66400684507176,11.8026058275387,0.00149853985245634,0.00683898400275874,"EIF1B"
"ENSOARG00000002802",-1.22079523826267,0.0943552977653895,11.7951156092287,0.00150308237256388,0.0068578845135083,"DIO2"
"ENSOARG00000008637",-0.529252368184347,3.24387331440565,11.7948985722461,0.00150321421511401,0.0068578845135083,"TPGS1"
"ENSOARG00000014249",0.531157831578082,2.76092986234135,11.7945240591322,0.00150344174797138,0.0068578845135083,NA
"ENSOARG00000002351",5.38383129106575,-2.74705785845682,12.1828041732316,0.00150379032747417,0.00685831819276573,"NGB"
"ENSOARG00000009408",0.45790625267457,4.10993669092077,11.7902304216426,0.00150605293789647,0.0068674795519722,"UEVLD"
"ENSOARG00000001942",-0.493053078873905,3.15105881686539,11.7889630606724,0.00150682460982163,0.00686984041019793,"C9orf116"
"ENSOARG00000006640",-0.478916101720904,5.56571930554787,11.7864602734537,0.00150834974533907,0.00687563504808815,"BLVRB"
"ENSOARG00000002629",1.7191167917375,-0.941754395494027,11.7851095646692,0.00150917351565153,0.00687823118134037,NA
"ENSOARG00000005042",0.385960473474792,5.25877484788929,11.7828735454642,0.00151053827153306,0.00688329162844119,"PRKD1"
"ENSOARG00000017189",2.82119592275499,-1.70785662912921,11.8938253272229,0.00151146456099686,0.00688635268326186,"FBN2"
"ENSOARG00000011127",-0.371466364076426,5.71028636758964,11.7781185104721,0.00151344487828601,0.00689421413321262,"KIF13A"
"ENSOARG00000006050",2.27159010822633,-1.4424050214391,11.7764030270295,0.00151449496099013,0.00689783614050961,"ORM1"
"ENSOARG00000007671",0.459880710744193,5.55229535553665,11.7730946000566,0.00151652230725986,0.00690590717061238,"COG3"
"ENSOARG00000000916",-0.440169114443447,5.83080823258812,11.7716728006477,0.00151739444814074,0.00690871581958932,"TNFAIP8L3"
"ENSOARG00000019011",0.295704954743528,7.90004191435114,11.7586674458676,0.00152539683027469,0.00694398213801978,"LRRFIP1"
"ENSOARG00000016985",0.387811266490158,4.6452829600609,11.7523455033123,0.00152930302290188,0.00696004228633117,NA
"ENSOARG00000012914",0.532756889374799,6.43173433785719,11.7521252231164,0.00152943932107041,0.00696004228633117,NA
"ENSOARG00000003683",-0.526350036010461,4.93923831922506,11.7472897875279,0.00153243450102836,0.00697249966209573,"NDUFA7"
"ENSOARG00000005515",-0.576235588013093,3.42905748702164,11.7393433498314,0.00153737027304641,0.0069937809596431,"PDPR"
"ENSOARG00000005512",0.335738740993678,6.92704920239215,11.7367668212603,0.00153897426231716,0.00699990075533432,NA
"ENSOARG00000008194",0.957337112479452,1.28353928141227,11.7322143270655,0.00154181272193933,0.00701163243895554,"TMPRSS11F"
"ENSOARG00000011302",-0.325079542614191,6.70012455286209,11.7250369404957,0.00154629911166683,0.00703085313731673,"PSMD6"
"ENSOARG00000020987",-0.437676220821368,5.02923133173978,11.7241337581269,0.00154686464980768,0.0070322426879343,"RFX5"
"ENSOARG00000021537",5.27673883526661,-2.37585282939404,11.8313984684611,0.001549453123869,0.00704282674952151,"SNORD111"
"ENSOARG00000003793",-0.928818940569844,4.52189556769432,11.7167547609261,0.00155149334842103,0.00705091568086385,NA
"ENSOARG00000005790",0.492579762032617,3.89049632583427,11.7149853085052,0.00155260548041671,0.00705478479462441,"RDH10"
"ENSOARG00000007365",-0.473439929994731,3.60458220460542,11.7050730565523,0.00155885121314872,0.00708197493207815,"HRAS"
"ENSOARG00000009416",0.32269628855929,8.78476167791245,11.6993700884038,0.00156245677920656,0.00709716348298428,"PTBP1"
"ENSOARG00000016367",0.488006934024182,6.45539712230821,11.6988290116431,0.00156279932279692,0.00709752776211983,"RASSF1"
"ENSOARG00000016255",-0.351893030826738,6.5265515040232,11.6958676848928,0.00156467548871164,0.00710485576898365,"NELFCD"
"ENSOARG00000016959",0.451067486101336,4.32408696347572,11.6935587070923,0.00156614001821907,0.00711031247741209,"IGHMBP2"
"ENSOARG00000003976",-1.36219866451362,-0.240120099752106,11.6923816746224,0.00156688714313488,0.00711189268902987,"SH2D4A"
"ENSOARG00000015675",-0.922799712391965,1.02421005951262,11.6921821398895,0.00156701383600603,0.00711189268902987,NA
"ENSOARG00000003171",-1.02683984493419,0.169801903006942,11.6877396787564,0.00156983736387859,0.00712351225132024,"TSNAXIP1"
"ENSOARG00000010112",-0.647538938916335,2.10988282832758,11.6843070564014,0.00157202276902789,0.00713223276761371,"SYCE2"
"ENSOARG00000000837",-0.473893209290205,3.50449636279373,11.6822440564703,0.00157333775114884,0.00713700193151926,"HHIPL1"
"ENSOARG00000008116",-0.4262066994162,4.44618802875195,11.6811422876784,0.00157404051194059,0.00713886571517088,NA
"ENSOARG00000006159",-0.431775956794348,4.33056010390886,11.6807726366296,0.0015742763678831,0.00713886571517088,"CAMK1"
"ENSOARG00000017652",-0.843493436860802,0.827998498240914,11.6696197202767,0.00158141020485051,0.00717001368896022,"BOK"
"ENSOARG00000012367",5.37937608629723,-2.60082507010996,11.9037279506348,0.00158286607146723,0.00717541198013982,"ITGB2"
"ENSOARG00000020297",2.96699926924809,-1.62752046534125,11.6662838258567,0.00158355065022296,0.00717731266395242,"RHOV"
"ENSOARG00000002171",-0.620832082823902,1.78745091407668,11.659476939292,0.00158792779562826,0.00719550366781426,NA
"ENSOARG00000012466",-0.601561679442476,5.33196111766838,11.6591138655614,0.00158816163040475,0.00719550366781426,"UQCR11"
"ENSOARG00000018140",-0.374972681392591,6.75696526414797,11.6588026630606,0.00158836208709199,0.00719550366781426,"RANGAP1"
"ENSOARG00000002803",0.4201268466844,5.97623562059874,11.6511781697228,0.00159328171771104,0.00721658188363546,"E2F4"
"ENSOARG00000010127",-0.469008085804451,10.5575947301536,11.6475228675343,0.00159564601480207,0.00722608089796704,"CRIM1"
"ENSOARG00000017288",0.347502783188577,5.04130897246358,11.6457266308067,0.00159680921215668,0.00723013831392246,"PLEKHA3"
"ENSOARG00000004038",3.83493236211042,-2.53274545087088,11.7549854405564,0.00159734497048974,0.00723135388748819,"F2"
"ENSOARG00000003235",0.425157336998941,4.99857899268246,11.6438727230055,0.0015980107022843,0.0072331573598125,"DHX33"
"ENSOARG00000005017",5.05210736074137,-2.0568781910801,11.7521166745633,0.00159917346110703,0.00723720957122611,"TLR5"
"ENSOARG00000007558",1.51215272401211,-0.963995324405162,11.6401412870035,0.00160043190877146,0.00724139389347711,"GAS2"
"ENSOARG00000016480",1.48115667851237,0.272874363065222,11.6398310597943,0.00160063338075675,0.00724139389347711,"LVRN"
"ENSOARG00000004600",-0.370865588376045,5.42760226784899,11.6375831081065,0.00160209408291066,0.00724679038941065,"EEFSEC"
"ENSOARG00000018504",0.455212795421463,3.22813723749647,11.6346459878536,0.00160400473979648,0.00725422003183782,"TPK1"
"ENSOARG00000020607",-0.431499806612272,4.37201665356017,11.6315021644893,0.00160605254878448,0.0072622673666748,"POLE2"
"ENSOARG00000019772",0.474753749983877,5.740209866814,11.6273415784997,0.00160876693083337,0.00727332562613068,"SLC16A1"
"ENSOARG00000010007",0.389540152347123,4.98844244532256,11.6255525845564,0.00160993557797247,0.00727739300358683,"OTUD6B"
"ENSOARG00000019620",-1.38239507562353,-0.638459368140269,11.6238655107991,0.00161103847431625,0.0072811618583615,"TTC30A"
"ENSOARG00000005688",-0.725453522588027,1.24576559792271,11.6217209800483,0.00161244158645353,0.00728628606646298,"RAB30"
"ENSOARG00000011908",-0.431375266244582,3.43443829486571,11.6128872492153,0.00161823500069209,0.0073112441063333,"RNF135"
"ENSOARG00000011553",-0.671130057556876,2.13008580466771,11.6121039789723,0.0016187497600231,0.00731234864045167,NA
"ENSOARG00000017938",1.38190809494676,-0.731325593503359,11.6106765789833,0.00161968828483806,0.00731536675425856,"ApoN"
