"","logFC","logCPM","F","PValue","FDR","all_gene_names$gene_name[match(rownames(TT$table), all_gene_names$sheep_ID)]"
"ENSOARG00000013511",-0.874903949331008,4.29793593362476,31.1738386417279,2.45415024534382e-06,4.26974795739754e-05,"FBXO25"
"ENSOARG00000008209",-0.66482632914852,7.80748056418923,31.1572411292131,2.46544278377193e-06,4.28604035937309e-05,"FNBP1"
"ENSOARG00000025804",4.28492136319335,-0.345990296543434,31.1554228329984,2.46668324075697e-06,4.28604035937309e-05,NA
"ENSOARG00000003704",-1.13943339866247,2.02542164363393,31.1387207069656,2.47810847301791e-06,4.30194875999469e-05,"NUDT16L1"
"ENSOARG00000019495",0.580525246446818,8.67665074747446,31.1360519646945,2.47993922453868e-06,4.30194875999469e-05,"ARPC2"
"ENSOARG00000018198",-1.04688716934623,1.84844266057458,31.1350758758799,2.48060917631097e-06,4.30194875999469e-05,"SNAPC5"
"ENSOARG00000017434",0.676701646421808,6.47822415916449,31.1315860920741,2.48300600136604e-06,4.30334685207924e-05,"CMYA5"
"ENSOARG00000018680",-0.595943154087067,6.40221052417165,31.1286281533027,2.48503946516879e-06,4.30411380862205e-05,"HADHB"
"ENSOARG00000011931",-0.853086133793995,3.20276913645254,31.1173356385729,2.49281881256678e-06,4.31252075769476e-05,"CCDC107"
"ENSOARG00000001051",0.5429758570106,6.51446496448716,31.1169550918225,2.49308141680883e-06,4.31252075769476e-05,"REPS1"
"ENSOARG00000020671",0.727202461991857,5.90483604863363,31.1079959872245,2.49927228738204e-06,4.32046725002133e-05,"CAB39"
"ENSOARG00000004046",-0.67252736948041,4.81537534439004,31.0920553093565,2.51032772832629e-06,4.33680755824646e-05,"ACAA2"
"ENSOARG00000001274",-0.62165651161292,4.9893111611988,31.08495825465,2.5152664092326e-06,4.34256652427433e-05,"CDC25B"
"ENSOARG00000015738",-0.727942843900657,6.26532965930558,31.0656622484263,2.52874604525228e-06,4.36305456047546e-05,"ADH5"
"ENSOARG00000000728",0.635550411770541,7.65893374400298,31.0551548722092,2.53611827983402e-06,4.37298559226447e-05,"RAB12"
"ENSOARG00000015847",-0.728480855261644,6.36804256652296,31.0413744492265,2.54582140896036e-06,4.38692053490533e-05,"MYL9"
"ENSOARG00000001511",0.581880026174363,8.79628987829625,31.0250796831286,2.55734559264716e-06,4.40397375324482e-05,"STAT3"
"ENSOARG00000013264",0.739967282747369,5.65634785850096,31.0117350277795,2.56682442073748e-06,4.41748523400965e-05,"DBF4"
"ENSOARG00000016104",1.82332133348025,1.6070184247235,30.9758706351958,2.59248366041738e-06,4.45880819764348e-05,"PDE1B"
"ENSOARG00000004766",2.72518485064737,-0.195916874921562,30.9627954358725,2.60190563789167e-06,4.47076135984245e-05,NA
"ENSOARG00000001093",-0.809416827553095,3.20129425946427,30.9616418458094,2.60273864927621e-06,4.47076135984245e-05,"NME6"
"ENSOARG00000006271",-0.737032838041014,3.81203379363963,30.9459777803687,2.61407766226394e-06,4.48738940830511e-05,"ALAD"
"ENSOARG00000013622",-0.634394233864295,4.50600791057044,30.9417022414278,2.61718172991999e-06,4.4898690248101e-05,"C17orf80"
"ENSOARG00000003833",0.672041826451405,7.75653012973542,30.9297539278643,2.62587694936068e-06,4.50193124131837e-05,"AP1G1"
"ENSOARG00000015011",-0.761277912238615,4.57988912474895,30.9153189721182,2.63642252598771e-06,4.51714851286076e-05,"ROM1"
"ENSOARG00000000835",0.847855845804373,7.14117614552082,30.8900495790043,2.65499118541058e-06,4.54608427405683e-05,NA
"ENSOARG00000010343",0.703892927745827,7.62947322036606,30.8429852328052,2.68994478235248e-06,4.60302126133865e-05,"CHD2"
"ENSOARG00000008648",0.561160442061121,6.6055226358094,30.8399887858136,2.69218657738142e-06,4.60394536437908e-05,"MTMR2"
"ENSOARG00000019659",1.0686861932521,2.48262851654971,30.8195852864968,2.70750406765199e-06,4.62721510083746e-05,NA
"ENSOARG00000018290",0.597897263143145,6.72893933256546,30.8105800236579,2.71429384528211e-06,4.63589051074887e-05,"NAT10"
"ENSOARG00000004348",-1.13767324726909,1.66226284385409,30.8059481800665,2.71779316288861e-06,4.63893856333051e-05,"CLYBL"
"ENSOARG00000012470",-0.775838220665159,4.29610630593687,30.7819026552212,2.73603612496185e-06,4.66439677219896e-05,"SH3TC1"
"ENSOARG00000018838",0.913525395685839,3.27125729555961,30.7817446126865,2.73615645652389e-06,4.66439677219896e-05,"KLF7"
"ENSOARG00000018063",-0.528784542711166,6.20331086223133,30.7642671549606,2.74949813798794e-06,4.68418908218676e-05,"DGCR8"
"ENSOARG00000019964",-0.661690810381962,4.72823539672216,30.7155657227271,2.78703908002334e-06,4.74515766337014e-05,"CHKB"
"ENSOARG00000004076",-1.32362031008786,2.69201711791386,30.6912609852336,2.8059763717214e-06,4.77439526795916e-05,"EPN3"
"ENSOARG00000019192",0.931550233562758,3.42622089057693,30.6821289889249,2.81312676537597e-06,4.78355320618992e-05,"PLCXD2"
"ENSOARG00000000780",-0.966355800082929,3.28397123187125,30.6787304540868,2.81579274760351e-06,4.78507895688852e-05,"SLC2A4RG"
"ENSOARG00000019154",-0.580443061330974,5.40058390660069,30.671891416374,2.82116572986307e-06,4.79056799081559e-05,"TTLL12"
"ENSOARG00000010136",-0.835985743296013,4.17945751156478,30.670113531878,2.82256427048128e-06,4.79056799081559e-05,"EXOSC1"
"ENSOARG00000000065",0.573870570989055,5.63953807980505,30.6607210624675,2.82996485582209e-06,4.80011719181259e-05,"CDYL"
"ENSOARG00000013109",0.642225824551981,5.3040932871186,30.6503772619746,2.83813875335712e-06,4.81096527777717e-05,"ANKH"
"ENSOARG00000004272",0.722697775890593,6.43304444679796,30.6326453859844,2.8522089681413e-06,4.83097298970873e-05,NA
"ENSOARG00000009004",0.751110390032395,4.30359118283537,30.6310063167761,2.85351328363811e-06,4.83097298970873e-05,NA
"ENSOARG00000002493",-0.801961211972189,4.98865542629071,30.6112139573312,2.86931322658075e-06,4.85468417960697e-05,"CFH"
"ENSOARG00000002995",1.1660361868389,3.04543214999992,30.6049712382465,2.874315853528e-06,4.86010881883415e-05,NA
"ENSOARG00000013515",0.654430354440026,3.80030018620489,30.5932176910983,2.88375963441749e-06,4.87303142720367e-05,"GON7"
"ENSOARG00000013778",0.579379491316148,7.45679540704379,30.5609490933152,2.90985589988694e-06,4.91406001969672e-05,"YWHAG"
"ENSOARG00000003027",-0.609770108830063,6.73014099161266,30.5504109897231,2.91843224209654e-06,4.92546886323642e-05,"RIPOR1"
"ENSOARG00000017186",0.698548043318195,4.54766979328159,30.5442392737773,2.92346743845717e-06,4.93089077805612e-05,"TENT4B"
"ENSOARG00000013934",6.60345166809117,-1.73525993404613,31.9153612410448,2.92788406185297e-06,4.93526326538132e-05,"FREM1"
"ENSOARG00000004037",0.649684672064431,5.16065529359702,30.5151415819225,2.94733078355682e-06,4.96266996737585e-05,"ADNP2"
"ENSOARG00000016905",0.670529942389527,5.79109472818511,30.5145573524954,2.94781201950654e-06,4.96266996737585e-05,"CWC22"
"ENSOARG00000019610",2.84682600893185,-0.301988174479286,30.4990937114229,2.96057981742338e-06,4.98106507341867e-05,NA
"ENSOARG00000008755",-0.608840207421245,5.11822876153205,30.4910223944554,2.96726722776687e-06,4.98921364698601e-05,"HEMK1"
"ENSOARG00000002762",-0.812029610455553,3.87184058306473,30.4589132180171,2.99402945953461e-06,5.02814388676537e-05,"TUBG2"
"ENSOARG00000005361",-0.733022914041214,4.19832345236165,30.4587841149565,2.99413757728211e-06,5.02814388676537e-05,"PSMG3"
"ENSOARG00000011134",-0.815618085239719,4.35026420103348,30.4329528313732,3.01585328761604e-06,5.06146990342211e-05,"ORMDL2"
"ENSOARG00000016764",3.35209348332211,-0.00174597958493437,30.3944131327335,3.04856260090269e-06,5.11319358988353e-05,"FRZB"
"ENSOARG00000018215",0.605028496396923,4.54123066006307,30.3891133806769,3.05308983212311e-06,5.11761414611268e-05,"UPRT"
"ENSOARG00000006187",0.639713160814957,6.5831897040871,30.3867498329019,3.05511114665289e-06,5.11783139080789e-05,"MAPKAPK2"
"ENSOARG00000003722",-1.68561611326163,0.0897846588837568,30.37599462144,3.06432691823704e-06,5.13009284938024e-05,"KANK3"
"ENSOARG00000015825",0.687870810633468,5.31306332132862,30.3459725974285,3.0902075614812e-06,5.17022111121289e-05,"METTL16"
"ENSOARG00000006651",-0.793436885510172,3.04814024048687,30.3311888295836,3.10303677571158e-06,5.18847694252789e-05,"PARP3"
"ENSOARG00000018995",-0.904485555468916,2.86832640745975,30.3133318647073,3.11860797819622e-06,5.21129217060658e-05,"SLC35F6"
"ENSOARG00000008962",0.670475901221441,3.86436180301333,30.2976907135578,3.13231484618059e-06,5.23096579312159e-05,"MAMLD1"
"ENSOARG00000010365",0.639134108608266,6.75621851929915,30.218443847793,3.20274677615309e-06,5.34528755595593e-05,"NCOA6"
"ENSOARG00000016185",0.503001001959687,9.08473139866572,30.2088341710429,3.21140063332918e-06,5.35642618582538e-05,"PDCD6IP"
"ENSOARG00000013087",-0.737605675762675,4.65437333830311,30.2038284648758,3.21591823616363e-06,5.36065631307275e-05,"ALDH16A1"
"ENSOARG00000021007",0.598459095436431,6.24374923925038,30.1985108700189,3.22072467343848e-06,5.36536239625644e-05,"POGZ"
"ENSOARG00000018845",-0.629432951363323,6.61500874266866,30.1828501407988,3.23492415851108e-06,5.38570081134516e-05,"NAGA"
"ENSOARG00000002578",0.644263144498265,6.54264143622895,30.154666661514,3.26064487028255e-06,5.42518366055498e-05,"TAB2"
"ENSOARG00000012206",0.891770097644683,4.66272233149168,30.1509108487605,3.26408877316654e-06,5.42757576332192e-05,"CA5A"
"ENSOARG00000023311",3.39447240546973,-1.32509940967691,30.1413950421329,3.27283153804226e-06,5.43877054239529e-05,""
"ENSOARG00000001227",0.727308889927434,4.44200463950123,30.113504665764,3.29859902921299e-06,5.4782257910576e-05,"CHCHD4"
"ENSOARG00000010163",-0.820060134959074,3.16914917285092,30.0963406634862,3.31456308884802e-06,5.50136133777265e-05,"GCDH"
"ENSOARG00000019081",-0.621605618745114,4.48677235473633,30.0652608707351,3.34367822803331e-06,5.54628269657959e-05,"DOLK"
"ENSOARG00000009235",-0.672114353645023,4.53198062687725,30.0602644693098,3.34838395289722e-06,5.54776660139426e-05,"RFXANK"
"ENSOARG00000002993",-0.850271185473222,3.23393486956528,30.0599566621371,3.34867408149509e-06,5.54776660139426e-05,"ULK4"
"ENSOARG00000004450",-0.910911939567581,2.54605530996979,30.0199245633761,3.38663434334241e-06,5.60722188034184e-05,"RSPH3"
"ENSOARG00000013177",-1.13938408767126,1.65863479493013,30.0171468901705,3.3892850772136e-06,5.60817850024078e-05,"RAB3A"
"ENSOARG00000016830",-0.76277046974895,3.59420397424799,30.0017863914901,3.4039832467552e-06,5.62905640328333e-05,NA
"ENSOARG00000013267",0.737661867881474,5.80138937403002,29.9946898951907,3.41079648558066e-06,5.63687771050087e-05,"ARPC5L"
"ENSOARG00000008903",1.14632821075333,2.23220037085032,29.9878903494244,3.41733814814455e-06,5.64424091940798e-05,"CHN2"
"ENSOARG00000011184",0.572734150053733,5.46787216518229,29.9826362694125,3.42240204018518e-06,5.64915587523916e-05,"ZFP91"
"ENSOARG00000003553",0.531542404598117,9.21818832757978,29.9780761008859,3.42680356764192e-06,5.65297217798686e-05,"NPM1"
"ENSOARG00000011482",-0.719537328783291,3.80406633734628,29.9735419394118,3.43118592474336e-06,5.65675222474144e-05,"GRHPR"
"ENSOARG00000002905",-1.08314516243879,2.26609373737913,29.9487375362445,3.45526493347996e-06,5.69298035994925e-05,"FAM219B"
"ENSOARG00000020262",-0.973681396126634,3.15099086010025,29.9198399776222,3.48354280502355e-06,5.73479440313946e-05,NA
"ENSOARG00000018111",0.784936624332108,4.36342947208033,29.9184767493472,3.48488282648084e-06,5.73479440313946e-05,"RAB9A"
"ENSOARG00000018516",0.57164745687236,7.334781101281,29.9120429105471,3.49121449619264e-06,5.74172139696022e-05,"RAB10"
"ENSOARG00000004225",-1.26004154952163,1.08860112160891,29.8956061852748,3.50744547687754e-06,5.76183579478795e-05,"NAT1"
"ENSOARG00000020861",0.803125952070957,3.68605852616331,29.8953446056568,3.50770442596871e-06,5.76183579478795e-05,"CTSS"
"ENSOARG00000018771",0.792048951652752,4.78082892943153,29.8918506238918,3.51116520919797e-06,5.76402084767245e-05,"SELENOI"
"ENSOARG00000019976",-0.963851332880069,3.90639933323309,29.8774661710538,3.52545104168195e-06,5.78396315837861e-05,"GLB1L"
"ENSOARG00000011575",1.3193851752807,1.15268668353538,29.8630911162093,3.53978892441672e-06,5.8039666400709e-05,"TCAP"
"ENSOARG00000008943",3.91806899755977,-0.684927066880237,29.8569772064358,3.54590569202299e-06,5.81047441502059e-05,"CPVL"
"ENSOARG00000018616",-0.958627924166785,1.83185078571275,29.8337475641005,3.5692482389473e-06,5.8440708504166e-05,"MRM1"
"ENSOARG00000012881",-0.645980169161762,5.60057416211292,29.8322797957027,3.57072858569477e-06,5.8440708504166e-05,"TEAD2"
"ENSOARG00000009343",0.553107310186457,11.6308617622124,29.8196808489331,3.58346222393375e-06,5.86136559893009e-05,"HSP90AB1"
"ENSOARG00000013474",0.59948363566697,6.84587510515114,29.8031435817417,3.60024917069237e-06,5.88526532108225e-05,"UTP6"
"ENSOARG00000017774",-0.929803428846411,3.08646113207603,29.8003842072316,3.60305828760114e-06,5.88630065898316e-05,"PYCR2"
"ENSOARG00000003148",0.907680581342089,4.10645722946384,29.7474606780391,3.65738652408678e-06,5.97145051434181e-05,"ZBTB2"
"ENSOARG00000010549",0.711899098734975,5.35791183880754,29.7377348277764,3.66746434457472e-06,5.98429314705214e-05,"LRIG1"
"ENSOARG00000018417",-0.837204081012984,2.80357106610776,29.7229109355659,3.68288119620166e-06,6.00582687655454e-05,"CLN6"
"ENSOARG00000000363",-0.641338278315965,5.39414705851851,29.7135036381889,3.69270030132691e-06,6.0175220913227e-05,"LLGL1"
"ENSOARG00000004304",1.14869654325156,4.95324598187196,29.7117809087502,3.69450143922784e-06,6.0175220913227e-05,"SYNJ2"
"ENSOARG00000005062",-0.893499713281933,2.5846862433548,29.6706824873743,3.73774686250873e-06,6.08429624658913e-05,"ARHGAP33"
"ENSOARG00000017452",0.62586202399781,5.68626183743655,29.6679476918434,3.74064344565401e-06,6.08534983636342e-05,"MTX2"
"ENSOARG00000005906",-0.92523769933996,5.58826529812175,29.6381338702478,3.77237537583131e-06,6.1332838592392e-05,"MAN1C1"
"ENSOARG00000011917",0.620422160686293,6.27187626030963,29.6276080677996,3.78364621469931e-06,6.14791379534386e-05,"DIDO1"
"ENSOARG00000004227",0.706948650575664,6.84608044298982,29.6223898441345,3.78924698458868e-06,6.15125413981634e-05,"CCDC6"
"ENSOARG00000003453",-0.983114445217609,2.37724991732923,29.6214567822692,3.79024937202404e-06,6.15125413981634e-05,"NMRAL1"
"ENSOARG00000010053",-0.732830332248596,6.28032600034606,29.6148344710928,3.79737177240568e-06,6.15911846107094e-05,"ARL6IP5"
"ENSOARG00000026466",0.716010162422945,4.30382534466887,29.6025754594971,3.81059388911463e-06,6.17686081941924e-05,NA
"ENSOARG00000021069",-0.824701675995802,8.20648367871438,29.5983005598995,3.81521607266693e-06,6.18065003772042e-05,"BMP4"
"ENSOARG00000015810",-0.959554984601621,2.39647723998413,29.5622192937457,3.85446538679412e-06,6.2404971019945e-05,"CCDC115"
"ENSOARG00000013557",-0.867947964924658,2.76620887520299,29.5458436522469,3.87241944485486e-06,6.26581552997031e-05,"WDR24"
"ENSOARG00000013625",1.57059184126335,1.11078820443309,29.5334078963777,3.88611289838585e-06,6.28421388839993e-05,"PRKG1"
"ENSOARG00000000606",-1.40563556854889,1.97109003825292,29.528925887631,3.89106073619982e-06,6.28845622205197e-05,"MUSTN1"
"ENSOARG00000020601",0.5138320671355,7.27439626051341,29.5196204084472,3.90135463679983e-06,6.30132825934225e-05,"POLR1A"
"ENSOARG00000019939",0.582952465020645,4.6420959692806,29.5110624497178,3.91084702476894e-06,6.31289113413479e-05,"RABL3"
"ENSOARG00000011432",-0.781554111971211,4.11501112022562,29.4993213957203,3.92390980130857e-06,6.32656672328974e-05,"GINS2"
"ENSOARG00000011163",-0.594652511763879,4.18354526144169,29.499243995302,3.92399606774606e-06,6.32656672328974e-05,"TIMM22"
"ENSOARG00000012014",-0.920018985183795,6.47022433978192,29.4841856078536,3.94081754528207e-06,6.34990338713884e-05,"IDH2"
"ENSOARG00000014898",1.72814460298129,5.45195287589234,29.4724746270556,3.95395236828361e-06,6.36727543878242e-05,"ADAMTS1"
"ENSOARG00000003994",0.576368429344143,7.86066669842221,29.4627520573081,3.96489217757388e-06,6.38109416847613e-05,"CTSC"
"ENSOARG00000000056",-1.03252139188185,2.82607120590469,29.4415638832291,3.98884403057073e-06,6.41582558876697e-05,"AGTRAP"
"ENSOARG00000014474",-0.587764322979097,5.92204207515971,29.431496118366,4.00027853572368e-06,6.4266808729472e-05,"MROH1"
"ENSOARG00000007509",0.722057656452926,4.96367033594438,29.4314385884424,4.00034397502886e-06,6.4266808729472e-05,"ZNF496"
"ENSOARG00000007393",0.577278080970272,7.66373866898313,29.4158760966988,4.0180876615168e-06,6.4513557029481e-05,"NDST1"
"ENSOARG00000025712",1.77222152846012,0.376189111063292,29.4069988416677,4.0282463683524e-06,6.46383020459109e-05,NA
"ENSOARG00000004235",-1.09077461323605,2.66702456989612,29.367168843477,4.0741611903799e-06,6.53363111111664e-05,"MXD3"
"ENSOARG00000001903",0.534407672942847,6.3520905549936,29.3329514830335,4.1140476664576e-06,6.59368753366966e-05,"PITPNB"
"ENSOARG00000020154",0.529452533097253,8.13672167775637,29.3090010302246,4.14221163267748e-06,6.63489600417149e-05,"CCT4"
"ENSOARG00000014493",1.34931054356608,4.159097473373,29.3058166113108,4.1459715951283e-06,6.63698908488763e-05,NA
"ENSOARG00000007528",-0.742673233753477,3.66910629563053,29.3003846204753,4.15239367699364e-06,6.64112248470864e-05,"ZNF189"
"ENSOARG00000005469",0.512354777141308,8.03158593780334,29.2994808785192,4.15346316408923e-06,6.64112248470864e-05,"USP7"
"ENSOARG00000013337",0.656088710598309,6.70921309968892,29.2918480419856,4.16250747481785e-06,6.65165252355122e-05,"PUM3"
"ENSOARG00000004497",0.798975180510005,5.45256410642328,29.2787024748095,4.17813276721583e-06,6.67268027652048e-05,"ZNF445"
"ENSOARG00000008331",-0.609120112319703,5.00790062722603,29.2688131340644,4.18992844812166e-06,6.68757075135595e-05,"STX4"
"ENSOARG00000019601",1.00944648701176,4.7943814345557,29.2575470516411,4.20340916290259e-06,6.70513157388955e-05,"USP37"
"ENSOARG00000016101",-0.688655419608475,3.81166370092394,29.2313904419289,4.23488459448107e-06,6.75135932935126e-05,"WRAP73"
"ENSOARG00000006306",0.647513249281189,5.98300276015867,29.2250158486082,4.24259312070107e-06,6.75966515238203e-05,"BRPF1"
"ENSOARG00000007480",-0.731241821982628,3.94725064242699,29.2169476093214,4.25237097146243e-06,6.77125628381075e-05,"FAM149B1"
"ENSOARG00000008282",0.601783286684739,6.46051946767761,29.213090482714,4.25705381236123e-06,6.77415153495177e-05,"NCOA5"
"ENSOARG00000016344",-0.762178210037415,4.43930313837212,29.2097986315619,4.26105467733949e-06,6.77415153495177e-05,"CSKMT"
"ENSOARG00000011096",-0.899500862834704,2.60759170767794,29.2092671453377,4.26170101001254e-06,6.77415153495177e-05,NA
"ENSOARG00000004635",-0.774164023985269,5.14018140858601,29.1632362112921,4.31807357803741e-06,6.85972769114645e-05,NA
"ENSOARG00000004116",-0.634405911155545,3.76089552438401,29.1589104246289,4.32341159075206e-06,6.86367810488883e-05,"KIZ"
"ENSOARG00000006062",-0.842350612458552,3.08272957223283,29.1571108232915,4.32563434938843e-06,6.86367810488883e-05,NA
"ENSOARG00000003542",-0.666816327747777,3.4800110545594,29.123629192735,4.3672098628624e-06,6.92558591030946e-05,"HDHD2"
"ENSOARG00000011812",-0.6958766750308,4.86061713102709,29.1156582276896,4.37716984640132e-06,6.93731417835625e-05,"HDAC6"
"ENSOARG00000019327",-0.769809924830098,3.66865499340057,29.1106224684449,4.38347456637859e-06,6.9432389296725e-05,"YARS2"
"ENSOARG00000017303",-0.594999176234591,5.86577045840113,29.1043318579696,4.39136383429876e-06,6.95166513593439e-05,"ADSL"
"ENSOARG00000020610",0.504478921790931,7.67822674419105,29.0602630408781,4.44705459887778e-06,7.03570848643505e-05,"STRAP"
"ENSOARG00000001081",-0.617646857921001,4.24932784240654,29.0404983713951,4.47227368369969e-06,7.07147236930517e-05,"MCOLN1"
"ENSOARG00000019703",-0.906031907471279,2.48359367220172,29.0156460030941,4.50419923201884e-06,7.11779240788771e-05,"OSCP1"
"ENSOARG00000012526",0.845779006722875,7.13273712177171,29.0057392250549,4.5169926271559e-06,7.131733282547e-05,"SLC25A28"
"ENSOARG00000011136",-0.636154726755385,4.21568468925403,29.0047336451327,4.51829335635601e-06,7.131733282547e-05,"DPM2"
"ENSOARG00000010438",-0.800863751712297,3.66044265401652,28.9947026497829,4.53129025741001e-06,7.14807735416737e-05,"SNRNP25"
"ENSOARG00000005222",1.48298430675059,1.23183897828743,28.9867123718351,4.54167132666176e-06,7.16027832584542e-05,"CYP27B1"
"ENSOARG00000008152",-0.585687129330721,5.17025374145711,28.9618149117315,4.57417992759895e-06,7.20733044620046e-05,"SUGP1"
"ENSOARG00000020058",1.08163129087612,11.2427640954154,28.9530648563194,4.58566320087661e-06,7.22121840724772e-05,"THBS1"
"ENSOARG00000002128",0.774165013278357,5.31254878734806,28.9506502954226,4.58883734937444e-06,7.22201312681652e-05,"TMEM168"
"ENSOARG00000017872",0.873065462397573,3.8989224608313,28.9416975434776,4.6006267971932e-06,7.23635798670145e-05,"AMMECR1"
"ENSOARG00000015454",-0.639542086691375,4.93194212971731,28.916848688229,4.63351711075491e-06,7.28385659002693e-05,"PPM1F"
"ENSOARG00000002173",3.74855865696392,-1.31804825759893,28.907636314951,4.64577381482801e-06,7.29702142474211e-05,"PLAC8"
"ENSOARG00000020193",-1.22028427686796,1.18120290253955,28.9065014054846,4.64728613692269e-06,7.29702142474211e-05,"CCDC9B"
"ENSOARG00000002236",-0.684155230974235,5.01951310017855,28.8978913988525,4.65877635177265e-06,7.31081992000333e-05,"STXBP2"
"ENSOARG00000008334",0.844095953312643,5.5786895777827,28.8921373637764,4.66647195557094e-06,7.31865114701542e-05,"VEGFA"
"ENSOARG00000019629",-0.681296184463436,5.19677241086282,28.8511823216394,4.72163600648857e-06,7.40087720275445e-05,"ALG12"
"ENSOARG00000019091",0.782339994239746,5.85633614093613,28.8475304236406,4.72658825998633e-06,7.40402467812193e-05,"ST7"
"ENSOARG00000007389",-0.723070027460444,4.83887338485783,28.845666824302,4.72911755888027e-06,7.40402467812193e-05,""
"ENSOARG00000010926",0.719273668600665,4.88996843878679,28.8359732735613,4.74229685340565e-06,7.42036431879911e-05,"WDR4"
"ENSOARG00000017675",-0.998470302398682,3.26061048422924,28.820782751807,4.76302794092573e-06,7.44299766633248e-05,"RNASEH2C"
"ENSOARG00000025940",-1.34914599525125,1.09868940216692,28.8206656923687,4.76318806785378e-06,7.44299766633248e-05,NA
"ENSOARG00000019049",-0.63144146528351,6.36016115786454,28.8193303215779,4.7650151393834e-06,7.44299766633248e-05,"TMEM214"
"ENSOARG00000003788",0.996860992448902,2.88760498241264,28.8111097270662,4.77627899153719e-06,7.45628689192424e-05,"MUC1"
"ENSOARG00000016151",0.612957663325603,6.55114738295502,28.789333108781,4.80625353531984e-06,7.49875335320317e-05,"CLUH"
"ENSOARG00000003118",1.17238259931576,1.48211876052897,28.7842604168952,4.81326438128512e-06,7.50278025834203e-05,"ENKD1"
"ENSOARG00000005899",0.894078546523064,4.7478696668457,28.7834531636628,4.81438106323714e-06,7.50278025834203e-05,"NFKBIB"
"ENSOARG00000018434",0.709767868858296,4.83276864519478,28.7778734342022,4.82210705374189e-06,7.5104941987296e-05,"NRP2"
"ENSOARG00000018468",-0.803178169094614,3.17589963698655,28.7735636931359,4.82808352056622e-06,7.51547592436125e-05,"FADD"
"ENSOARG00000001355",4.65010193931566,-1.16016021780107,28.7697085974028,4.83343614909823e-06,7.51948140182308e-05,"MAFB"
"ENSOARG00000026086",-1.31822278965621,1.19856677833415,28.759608417859,4.84748956357917e-06,7.53701049730293e-05,NA
"ENSOARG00000003401",0.770279033430339,3.75429083833494,28.7391508211796,4.876086814566e-06,7.57711962557545e-05,"KCNK1"
"ENSOARG00000019111",-1.38750175342417,0.172682690991507,28.7288455866821,4.89055977593693e-06,7.59524708256014e-05,"KHK"
"ENSOARG00000000965",-0.797472993985829,3.41366210954,28.7076843523214,4.92042174891958e-06,7.63540681860301e-05,"ZNF511"
"ENSOARG00000019428",-1.12281777875403,1.17300439547857,28.7065251773022,4.9220630929414e-06,7.63540681860301e-05,"KCNC4"
"ENSOARG00000007890",-0.7546204091374,3.84568563058209,28.6988373726621,4.93296336444738e-06,7.64793070841028e-05,"ZNF629"
"ENSOARG00000012092",-0.62939004252264,4.7933873974126,28.6929677562043,4.94130286605399e-06,7.65647237905066e-05,"ZNF79"
"ENSOARG00000015834",-0.64122617861246,4.25092185473516,28.6892468453166,4.94659722156814e-06,7.66028856510042e-05,"IFT140"
"ENSOARG00000004800",-1.88966515952211,-0.141083101156925,28.6777214334346,4.96303441567209e-06,7.68134628613231e-05,"EEPD1"
"ENSOARG00000011908",-0.682241910893747,3.43443829486571,28.6638352055577,4.98291525078457e-06,7.7077066434949e-05,"RNF135"
"ENSOARG00000004155",-0.508179523690199,6.73779045898337,28.6609157173085,4.98710576505606e-06,7.70978053530438e-05,"PMPCA"
"ENSOARG00000015790",0.641221406865783,7.49781860595174,28.6295541954559,5.03235646872411e-06,7.77529251312747e-05,"BTG3"
"ENSOARG00000000420",0.710328531802727,6.13053671017946,28.6057837484657,5.06694325842087e-06,7.82426272336292e-05,"NDFIP2"
"ENSOARG00000011042",-0.690910431370703,3.05014462983545,28.579204959693,5.10591402834137e-06,7.8799428478464e-05,""
"ENSOARG00000021042",-0.591756691220805,4.9990093555954,28.5675455489554,5.12310933034403e-06,7.90197262389552e-05,"MRPL9"
"ENSOARG00000019672",0.586250691178937,8.03105247075851,28.5330301800325,5.17437236184943e-06,7.9764940101125e-05,"HNRNPC"
"ENSOARG00000014227",0.772479328617694,5.99071479025856,28.5114000501517,5.20677407074976e-06,8.02187162357995e-05,"SUCO"
"ENSOARG00000009652",0.516259163093192,7.2679448746859,28.4730378539014,5.26476886534791e-06,8.10660540029153e-05,NA
"ENSOARG00000005363",-0.808867617944423,3.07817765772437,28.4256538309211,5.33734664507671e-06,8.21368464936889e-05,NA
"ENSOARG00000010108",-0.634304012896615,5.05130792881207,28.4236238263154,5.34047951727093e-06,8.21383359069061e-05,"FEZ2"
"ENSOARG00000008265",-0.735692899235696,2.76225367777356,28.414089637142,5.35521949688666e-06,8.23182433345293e-05,"CCDC130"
"ENSOARG00000019466",0.726428018149957,6.79793063625498,28.3951232694943,5.38466975792578e-06,8.27239384616263e-05,"LRIF1"
"ENSOARG00000014177",0.724467538572485,6.63320211903631,28.3853642246774,5.39988989579696e-06,8.29106817485193e-05,"DOT1L"
"ENSOARG00000003101",-0.531785017316332,5.77204643014717,28.371621636818,5.42139989104294e-06,8.31937337789426e-05,"COG2"
"ENSOARG00000018920",-0.910290042245213,2.86146111755412,28.364353214969,5.43281307778149e-06,8.33216128153631e-05,"LMBR1L"
"ENSOARG00000016909",3.41192813174658,0.136659694870972,28.3561778947839,5.44568067030307e-06,8.34716401441242e-05,NA
"ENSOARG00000018085",-0.538855499136201,5.0333040877105,28.3375962195958,5.47504737965676e-06,8.38742535726127e-05,"L3MBTL2"
